transaction_id,customer_id,product_id,store_id,date,quantity,unit_price,total_amount
688959,325,117,2,2023-07-08,2,85.67,171.34
258217,168,198,2,2024-08-25,3,39.08,117.24
895175,210,161,9,2023-11-25,5,84.6,423.0
562503,394,30,10,2024-08-31,1,143.48,143.48
356039,45,181,5,2023-12-02,5,19.91,99.55
611222,405,106,7,2023-05-12,2,65.27,130.54
803126,405,136,4,2024-09-01,2,112.76,225.52
786357,431,56,9,2023-03-22,2,137.35,274.7
923283,242,159,9,2023-09-07,2,194.96,389.92
837205,438,34,5,2023-06-07,1,91.89,91.89
931182,234,188,4,2023-09-19,1,85.67,85.67
464454,146,13,6,2023-10-04,1,100.65,100.65
923994,146,152,4,2023-05-19,2,112.76,225.52
895827,1,178,9,2024-09-30,2,338.93,677.86
554795,476,130,5,2023-11-04,2,162.54,325.08
129833,496,140,3,2024-06-07,2,39.07,78.14
470907,105,162,6,2023-05-02,2,338.93,677.86
804883,431,86,1,2024-09-06,2,256.52,513.04
552193,448,142,9,2023-08-18,3,77.56,232.68
916778,443,26,6,2024-11-15,1,137.35,137.35
612201,167,46,7,2024-01-09,3,7.1,21.3
120926,138,51,6,2023-02-14,3,110.05,330.15
298588,422,6,2,2023-11-04,1,55.12,55.12
665953,328,34,3,2024-06-07,1,127.04,127.04
388879,232,33,3,2023-05-16,1,37.33,37.33
987575,451,149,6,2023-10-06,3,57.26,171.78
791217,256,161,5,2024-12-09,3,100.65,301.95
155082,86,32,8,2023-09-30,3,29.81,89.43
856614,139,113,5,2024-06-04,2,158.75,317.5
411267,166,150,1,2024-07-17,3,11.67,35.01
667995,266,137,9,2023-01-09,1,20.24,20.24
256721,86,196,1,2024-04-02,2,280.54,561.08
214758,440,180,7,2023-04-08,2,212.08,424.16
770567,480,56,2,2024-04-21,1,106.04,106.04
734098,348,122,2,2023-02-03,1,95.5,95.5
162219,249,177,5,2023-12-20,3,91.87,275.61
685625,337,58,2,2023-04-07,2,176.6,353.2
590113,487,76,1,2023-06-06,3,48.51,145.53
153197,194,173,10,2023-04-23,3,33.78,101.34
776032,227,106,3,2023-01-14,2,162.54,325.08
929323,434,123,1,2024-02-14,2,156.11,312.22
295465,316,27,3,2024-08-15,1,29.81,29.81
165511,247,42,4,2024-08-08,1,245.82,245.82
408245,7,35,7,2024-08-15,1,99.29,99.29
679434,12,125,7,2023-06-20,2,159.53,319.06
256751,57,107,1,2023-10-26,1,7.86,7.86
883955,419,166,10,2023-11-14,5,21.23,106.15
348192,224,177,2,2024-01-17,2,256.52,513.04
941289,94,194,1,2024-09-08,3,75.71,227.13
788942,149,88,10,2024-12-31,4,256.52,1026.08
881703,376,173,4,2023-03-15,2,107.1,214.2
755501,366,67,5,2023-09-25,2,17.87,35.74
796364,371,136,9,2023-04-22,3,170.98,512.94
974346,453,111,3,2023-04-22,3,76.78,230.34
923576,176,92,4,2023-07-13,3,11.49,34.47
333233,134,88,10,2023-11-29,2,21.49,42.98
847208,279,1,10,2024-04-07,2,183.17,366.34
666068,222,98,1,2024-06-05,2,162.54,325.08
263242,422,120,8,2024-03-06,2,183.24,366.48
975986,264,100,2,2024-07-23,2,126.25,252.5
904557,232,78,2,2023-06-11,1,112.15,112.15
327556,103,49,9,2024-06-30,1,117.76,117.76
261929,424,16,7,2024-09-21,1,15.02,15.02
442743,149,107,8,2023-03-11,2,18.73,37.46
209702,43,51,8,2024-12-07,2,113.08,226.16
379476,311,109,9,2024-03-26,1,303.52,303.52
549140,490,127,3,2024-11-24,3,137.35,412.05
614668,435,24,7,2023-07-07,1,264.62,264.62
486807,348,9,8,2024-11-16,5,171.42,857.1
713726,265,77,3,2024-02-03,1,65.27,65.27
611811,138,40,10,2023-12-02,2,11.67,23.34
158158,8,105,10,2024-01-25,3,153.21,459.63
227021,110,30,6,2023-10-30,2,101.3,202.6
120467,312,172,9,2023-02-25,2,194.96,389.92
670429,244,155,7,2024-08-07,3,126.7,380.1
293919,227,167,4,2024-09-08,2,74.59,149.18
617906,432,3,5,2024-09-08,3,67.08,201.24
750884,23,108,4,2023-10-30,2,73.61,147.22
597417,300,107,7,2024-02-05,3,264.62,793.86
301059,16,70,8,2024-10-01,1,143.42,143.42
717732,91,51,10,2023-03-14,3,117.76,353.28
140588,102,104,10,2024-08-19,3,284.55,853.65
568336,360,163,8,2024-10-16,3,35.05,105.15
684576,350,167,9,2024-07-28,3,182.17,546.51
845615,198,152,4,2023-01-03,2,45.67,91.34
412794,36,12,5,2024-04-13,1,182.17,182.17
938233,344,72,2,2023-03-28,2,71.46,142.92
631543,497,107,6,2024-06-23,2,107.1,214.2
877954,457,136,7,2023-04-19,1,113.08,113.08
397307,480,75,2,2023-09-29,3,55.17,165.51
808157,261,185,1,2024-03-09,2,166.89,333.78
564001,317,161,4,2023-11-10,3,37.61,112.83
287954,129,79,2,2023-01-06,2,216.7,433.4
528257,143,83,4,2023-12-19,5,96.56,482.8
339594,40,123,1,2024-08-28,3,107.1,321.3
403836,109,189,4,2023-01-22,2,13.56,27.12
472236,219,14,2,2024-06-28,3,55.12,165.36
593035,388,19,7,2024-01-07,3,139.66,418.98
853751,238,158,10,2024-10-26,2,166.89,333.78
923109,487,137,8,2024-02-12,3,20.24,60.72
621921,258,196,6,2024-09-08,1,77.56,77.56
138137,67,122,3,2024-10-30,2,11.49,22.98
162603,373,51,2,2024-05-18,2,158.75,317.5
839759,429,178,4,2024-06-28,3,13.21,39.63
443175,477,21,1,2023-01-06,2,47.58,95.16
977751,35,162,9,2024-05-28,3,7.86,23.58
999152,354,26,8,2023-12-13,2,99.72,199.44
124138,352,19,4,2024-05-22,3,67.08,201.24
193215,195,80,1,2024-09-26,2,38.04,76.08
878264,143,111,10,2023-11-22,1,94.5,94.5
252598,146,53,8,2023-01-24,1,60.33,60.33
200897,119,190,2,2023-06-05,3,70.04,210.12
669474,155,85,8,2023-04-25,1,91.89,91.89
316594,151,29,8,2024-08-08,1,82.57,82.57
361732,499,49,3,2024-06-19,2,219.15,438.3
543309,397,94,9,2023-05-06,2,106.04,212.08
840282,490,90,9,2024-04-08,1,133.46,133.46
224238,274,150,7,2023-08-08,3,78.74,236.22
983868,70,158,10,2023-12-11,4,82.38,329.52
302177,172,159,3,2023-06-14,2,66.5,133.0
219843,463,58,6,2023-09-06,1,97.6,97.6
555475,148,170,4,2023-04-03,1,86.57,86.57
471094,179,60,6,2024-02-21,3,219.15,657.45
661388,154,60,8,2023-05-08,2,87.93,175.86
811447,216,188,9,2024-01-12,2,143.48,286.96
438921,138,140,7,2023-11-04,2,139.73,279.46
731393,284,116,4,2024-03-04,1,183.17,183.17
863883,133,108,8,2024-09-12,2,56.59,113.18
263052,149,103,4,2024-12-10,2,57.26,114.52
368724,19,152,7,2023-08-03,2,91.89,183.78
739687,489,175,6,2023-02-24,3,189.05,567.15
716454,324,23,8,2023-06-30,3,44.75,134.25
714585,294,80,10,2024-12-28,1,85.67,85.67
688514,209,124,1,2024-09-09,2,69.66,139.32
347810,474,32,6,2024-05-22,1,45.79,45.79
669830,50,77,9,2024-09-07,3,119.39,358.17
496817,99,28,8,2023-07-23,1,338.93,338.93
558361,264,106,3,2024-03-13,2,20.24,40.48
155230,301,37,4,2023-08-18,2,159.53,319.06
894108,299,145,4,2023-07-04,1,174.63,174.63
552547,348,61,2,2023-04-29,1,126.26,126.26
903050,153,63,5,2023-07-07,3,107.1,321.3
759473,454,200,9,2024-10-02,3,280.54,841.62
164889,138,174,4,2023-09-02,1,48.11,48.11
224335,282,156,2,2024-07-09,3,168.81,506.43
539194,413,4,8,2023-01-14,3,96.4,289.2
502869,365,153,4,2023-10-03,3,126.25,378.75
288596,85,176,9,2023-03-11,2,69.68,139.36
745501,295,56,1,2024-11-26,2,78.37,156.74
980869,380,114,6,2023-04-14,2,70.25,140.5
601342,65,152,4,2023-01-10,3,47.03,141.09
216183,236,60,8,2023-08-26,1,87.93,87.93
363994,360,37,3,2023-08-16,2,11.49,22.98
143253,10,66,2,2024-07-12,3,187.96,563.88
155742,289,154,8,2023-05-28,3,117.24,351.72
767956,185,68,3,2024-08-06,2,112.15,224.3
769038,70,174,5,2023-05-15,2,145.23,290.46
472652,306,70,5,2023-06-29,2,126.7,253.4
887056,419,6,4,2023-12-11,4,70.04,280.16
513932,442,170,5,2023-09-07,1,37.33,37.33
158033,379,21,2,2023-10-04,1,216.7,216.7
237276,253,138,10,2023-05-02,2,85.67,171.34
554888,245,131,8,2023-04-16,3,64.32,192.96
681749,122,152,3,2024-11-20,5,96.56,482.8
396870,426,44,2,2024-10-16,2,159.19,318.38
581803,244,168,6,2024-02-20,1,77.56,77.56
154479,202,133,10,2023-11-09,5,65.27,326.35
885321,91,160,7,2023-01-27,3,9.82,29.46
710436,294,20,7,2023-11-21,4,37.83,151.32
974290,355,105,9,2023-01-23,2,259.03,518.06
640026,398,3,4,2024-11-20,4,259.03,1036.12
180572,14,82,8,2024-07-12,2,88.29,176.58
260527,274,186,5,2024-12-23,4,156.36,625.44
734982,202,35,8,2023-08-21,2,13.26,26.52
548502,333,44,1,2024-05-01,2,199.92,399.84
543012,295,171,10,2024-06-22,1,83.8,83.8
703546,6,100,1,2024-11-05,4,111.32,445.28
985757,139,114,8,2024-07-09,3,55.17,165.51
633732,14,186,10,2024-05-18,3,154.4,463.2
492910,76,137,10,2023-10-05,2,216.7,433.4
364060,484,123,2,2023-10-09,3,137.35,412.05
517858,478,35,7,2023-04-27,1,12.29,12.29
297704,314,118,9,2024-07-02,1,64.32,64.32
451136,187,116,5,2023-07-28,3,82.57,247.71
227597,176,100,5,2024-01-05,3,256.52,769.56
467677,132,135,1,2024-05-31,1,128.84,128.84
208503,410,142,8,2023-09-05,2,11.67,23.34
887877,327,32,7,2024-07-07,2,94.5,189.0
969440,367,102,7,2024-12-03,5,168.81,844.05
124927,1,131,10,2023-12-08,1,126.25,126.25
660301,136,178,3,2024-02-07,2,96.56,193.12
537059,22,163,2,2023-05-12,2,143.42,286.84
810671,133,55,6,2023-09-06,1,95.5,95.5
378399,425,106,1,2023-06-12,3,67.08,201.24
345618,27,177,2,2023-01-05,2,128.84,257.68
861185,44,133,8,2024-09-16,2,13.26,26.52
597466,92,61,3,2023-01-14,1,139.73,139.73
110735,101,59,7,2023-10-26,3,75.71,227.13
550739,121,125,3,2024-03-23,3,195.61,586.83
983364,45,83,9,2023-11-14,1,45.79,45.79
920096,322,56,7,2023-03-29,2,44.75,89.5
366661,57,141,4,2024-04-05,2,264.62,529.24
334518,430,130,2,2024-09-05,2,135.3,270.6
382926,79,175,7,2024-12-22,4,112.76,451.04
197010,193,92,5,2024-01-10,2,48.11,96.22
922150,210,124,4,2023-03-07,2,13.19,26.38
468695,91,144,8,2024-03-28,1,340.88,340.88
408444,220,127,6,2024-01-04,1,156.11,156.11
731638,255,190,7,2023-09-30,3,101.3,303.9
242558,36,174,2,2023-04-14,1,3.46,3.46
651086,21,97,4,2023-10-20,1,199.92,199.92
846627,440,37,7,2023-11-07,3,110.05,330.15
312918,205,30,6,2024-07-23,3,70.04,210.12
456764,28,162,7,2024-02-26,3,7.99,23.97
323428,468,108,6,2023-10-17,1,20.24,20.24
755194,331,66,8,2023-12-22,1,54.42,54.42
495255,6,54,4,2023-12-18,5,126.26,631.3
261178,101,108,8,2024-02-15,2,88.69,177.38
307660,11,105,4,2023-06-23,1,110.05,110.05
935884,421,27,3,2024-03-12,2,64.32,128.64
759258,320,147,1,2024-05-08,3,47.58,142.74
426648,190,150,9,2023-10-15,1,137.35,137.35
311404,37,131,5,2023-09-15,1,55.17,55.17
196722,299,80,1,2024-06-08,3,33.78,101.34
522526,89,156,7,2024-07-16,3,86.57,259.71
183477,189,100,10,2023-10-23,2,88.29,176.58
188053,472,68,6,2024-03-23,3,126.26,378.78
282219,419,160,9,2023-03-04,3,264.41,793.23
101762,390,127,3,2023-08-05,2,170.98,341.96
738134,172,10,2,2024-06-03,2,199.36,398.72
172808,232,115,1,2024-03-06,1,194.96,194.96
462067,374,26,7,2023-03-08,1,12.29,12.29
858314,150,103,5,2024-03-26,1,96.4,96.4
365690,466,86,10,2024-12-19,5,166.12,830.6
782439,36,111,6,2023-12-07,4,44.75,179.0
702047,241,45,10,2024-09-29,1,84.15,84.15
870377,274,45,2,2023-06-12,3,17.74,53.22
529741,240,89,2,2023-09-26,3,166.12,498.36
597567,352,152,8,2024-05-27,2,10.82,21.64
622562,30,161,6,2023-03-08,2,199.92,399.84
414986,78,169,7,2024-09-14,1,39.07,39.07
603102,355,184,7,2024-05-21,3,143.01,429.03
950431,226,112,1,2024-12-09,1,75.95,75.95
816088,431,3,8,2024-07-24,2,44.75,89.5
607709,159,199,6,2024-11-02,1,259.03,259.03
553422,454,153,1,2024-10-14,1,137.96,137.96
350410,52,178,2,2024-12-19,5,153.21,766.05
395893,257,72,3,2024-12-16,2,338.93,677.86
882187,480,22,7,2023-09-08,1,104.92,104.92
923671,219,47,7,2023-06-05,3,143.42,430.26
806339,477,78,4,2023-07-10,3,21.23,63.69
866995,270,185,6,2024-03-02,1,100.65,100.65
445681,111,49,9,2023-12-16,3,71.46,214.38
932468,386,94,8,2023-02-17,1,183.24,183.24
661121,343,132,7,2024-04-15,1,54.44,54.44
407001,315,37,4,2023-05-21,1,19.91,19.91
993806,11,53,2,2023-06-04,2,18.73,37.46
239630,216,194,2,2023-08-08,2,187.96,375.92
736836,236,91,8,2023-10-11,2,12.29,24.58
475589,279,75,7,2023-05-20,2,126.26,252.52
511394,170,188,4,2024-10-06,3,293.39,880.17
363822,289,106,3,2023-12-31,5,107.1,535.5
737796,132,180,3,2024-08-11,2,117.76,235.52
649046,237,142,2,2024-03-31,2,67.08,134.16
473910,173,48,9,2024-01-18,3,182.17,546.51
362027,66,157,2,2024-05-28,2,82.57,165.14
445233,249,170,3,2024-04-21,3,133.46,400.38
316148,66,58,4,2024-09-07,2,150.37,300.74
630142,250,91,6,2024-04-12,1,168.81,168.81
682659,86,95,5,2024-11-09,5,264.62,1323.1
880074,299,200,5,2024-10-19,2,83.8,167.6
181986,8,103,9,2023-10-04,3,171.42,514.26
497203,203,64,3,2024-03-21,1,156.36,156.36
135924,323,22,4,2023-04-29,2,87.66,175.32
214378,318,32,7,2023-12-20,3,90.1,270.3
274306,158,190,10,2023-10-14,1,65.27,65.27
878034,303,139,10,2023-05-01,1,185.28,185.28
469959,267,108,1,2024-10-12,3,7.1,21.3
279848,366,74,3,2024-07-09,1,36.65,36.65
815387,88,183,10,2023-02-01,2,340.88,681.76
822050,102,50,8,2023-02-17,3,96.4,289.2
893409,161,52,1,2023-07-21,2,118.52,237.04
930690,202,80,9,2023-01-23,2,284.55,569.1
559842,236,53,5,2024-01-12,1,99.29,99.29
496657,34,24,9,2023-09-24,2,88.39,176.78
861332,382,104,8,2023-01-24,3,245.82,737.46
453306,231,66,4,2024-08-25,2,39.08,78.16
392492,325,143,7,2024-10-06,1,67.08,67.08
423994,23,113,3,2024-04-03,2,264.41,528.82
468293,437,152,6,2023-10-10,3,187.96,563.88
938137,120,184,9,2024-02-16,1,112.15,112.15
790063,490,12,9,2023-11-18,2,284.55,569.1
468539,247,70,8,2023-04-03,3,48.51,145.53
629262,111,23,7,2023-06-23,3,193.21,579.63
680303,435,196,5,2024-10-04,3,266.97,800.91
413744,207,145,3,2024-01-25,2,249.09,498.18
669724,174,143,9,2023-07-03,3,212.08,636.24
771749,52,28,10,2024-05-09,3,153.21,459.63
317028,155,69,4,2023-11-26,4,4.01,16.04
824878,108,127,8,2023-03-24,3,78.74,236.22
172967,210,29,4,2024-02-04,1,111.32,111.32
718469,467,152,5,2023-04-05,1,54.44,54.44
134563,327,185,2,2024-01-30,1,45.82,45.82
246076,243,94,6,2024-03-17,2,139.73,279.46
846086,83,157,3,2024-09-09,1,86.57,86.57
973261,157,16,6,2024-11-09,4,171.42,685.68
912677,195,200,2,2024-10-06,3,84.15,252.45
169011,55,140,3,2024-04-02,3,19.06,57.18
267218,465,69,7,2024-06-28,2,17.87,35.74
803790,322,141,4,2023-01-14,3,170.98,512.94
539403,496,74,5,2024-06-02,1,13.26,13.26
533886,166,186,8,2024-11-29,1,99.72,99.72
976603,194,20,2,2024-01-17,1,37.83,37.83
906774,215,81,2,2023-07-18,3,61.16,183.48
672574,464,58,9,2024-07-12,3,156.11,468.33
838031,15,189,4,2024-03-18,3,39.07,117.21
649574,168,142,1,2023-05-01,3,70.25,210.75
786835,380,135,3,2023-07-13,1,75.71,75.71
312765,291,61,2,2024-07-24,1,9.82,9.82
874731,242,133,6,2023-07-18,1,13.19,13.19
953656,337,187,2,2024-07-06,2,166.12,332.24
929311,413,144,2,2024-05-21,2,81.21,162.42
375093,210,138,2,2023-12-14,4,29.81,119.24
723849,113,33,7,2023-06-18,1,166.89,166.89
633390,393,61,1,2023-01-06,2,131.74,263.48
438604,350,149,8,2024-10-16,3,169.73,509.19
634329,361,26,1,2024-05-22,2,3.46,6.92
130982,209,166,10,2024-09-25,2,10.82,21.64
805256,464,93,4,2024-12-05,5,15.02,75.1
320896,85,124,10,2023-06-18,1,55.17,55.17
588545,220,106,1,2023-12-22,4,338.93,1355.72
566317,480,66,3,2024-11-27,3,323.19,969.57
768442,176,193,3,2023-08-19,3,70.04,210.12
231857,133,55,3,2023-05-08,3,137.96,413.88
254475,123,17,1,2023-04-23,2,110.05,220.1
937309,259,135,9,2024-07-01,1,70.25,70.25
610573,135,85,10,2024-05-18,1,189.05,189.05
368137,135,3,10,2023-04-20,2,159.53,319.06
647848,173,61,1,2023-03-26,3,73.61,220.83
458851,230,173,4,2023-03-26,1,154.4,154.4
490408,441,83,6,2023-07-29,2,37.61,75.22
400571,260,119,1,2023-05-26,3,146.54,439.62
783401,338,98,8,2023-01-27,2,54.42,108.84
692658,84,44,2,2023-02-18,3,156.11,468.33
751871,166,91,8,2023-05-26,3,146.54,439.62
173227,20,163,8,2023-06-30,3,69.68,209.04
687913,275,79,1,2024-07-29,2,95.5,191.0
578122,151,157,8,2023-08-09,1,97.6,97.6
258852,44,199,5,2023-10-13,2,29.81,59.62
634299,54,51,6,2024-10-23,3,168.81,506.43
317161,135,90,5,2023-06-02,3,25.5,76.5
632247,422,19,8,2024-03-31,2,13.21,26.42
947934,491,186,1,2023-05-26,1,19.06,19.06
920862,388,181,8,2024-09-11,1,133.46,133.46
434479,373,104,7,2024-08-27,3,216.7,650.1
655437,276,183,10,2023-03-09,2,146.54,293.08
736048,350,76,7,2023-06-05,1,29.81,29.81
257420,26,154,9,2024-11-14,2,20.24,40.48
983298,241,119,6,2023-03-20,1,150.37,150.37
127086,236,83,8,2023-08-08,2,99.72,199.44
866436,244,148,10,2024-09-30,3,36.65,109.95
949162,485,147,1,2024-01-03,2,97.6,195.2
541262,33,134,3,2024-12-03,3,166.12,498.36
863688,100,55,7,2023-06-23,1,69.76,69.76
185630,380,114,6,2024-05-26,3,170.98,512.94
516818,124,172,4,2023-04-02,3,199.92,599.76
327067,270,40,8,2023-03-10,1,47.58,47.58
475888,289,178,5,2024-04-06,3,112.76,338.28
944542,289,122,4,2024-07-08,3,157.43,472.29
233739,303,91,2,2023-05-03,3,64.32,192.96
481691,2,111,6,2024-05-12,2,45.82,91.64
187284,223,133,2,2023-05-09,1,95.5,95.5
995883,159,153,2,2024-01-22,3,169.73,509.19
559226,47,57,9,2024-01-19,2,86.57,173.14
969779,31,5,3,2024-12-28,1,126.26,126.26
108395,8,158,5,2024-02-02,1,143.48,143.48
779376,166,147,2,2023-02-25,1,13.19,13.19
715070,192,48,9,2023-02-02,1,37.83,37.83
555949,186,59,10,2024-10-29,2,64.32,128.64
864848,445,51,1,2024-08-30,1,11.49,11.49
725303,188,76,3,2024-08-14,1,35.05,35.05
866305,373,78,4,2023-06-06,2,88.69,177.38
784242,402,148,4,2024-12-04,2,12.29,24.58
724439,127,88,9,2023-03-03,2,39.08,78.16
541288,227,114,9,2024-12-30,3,198.21,594.63
555823,493,186,6,2024-11-20,4,69.7,278.8
575387,136,89,3,2024-03-04,2,139.73,279.46
603093,441,66,8,2024-09-22,1,90.1,90.1
330565,203,50,2,2023-04-20,2,113.08,226.16
763427,35,181,10,2024-12-29,5,74.59,372.95
198981,94,38,2,2023-09-20,2,156.53,313.06
619864,14,146,3,2024-03-26,1,106.04,106.04
147402,166,193,4,2023-04-11,1,280.54,280.54
681034,447,48,8,2024-01-05,3,184.87,554.61
183132,105,80,5,2023-01-05,3,44.75,134.25
919857,57,31,3,2023-06-19,2,159.19,318.38
329151,438,91,5,2024-03-14,3,15.01,45.03
768895,116,143,4,2024-12-12,3,44.75,134.25
621053,110,11,2,2024-10-24,3,245.82,737.46
695504,146,123,7,2024-08-26,1,4.01,4.01
867894,451,91,7,2023-08-13,3,33.78,101.34
709923,30,153,9,2023-01-10,2,159.53,319.06
414823,138,15,5,2023-05-19,2,94.5,189.0
179521,445,70,7,2023-12-16,5,91.89,459.45
451012,153,180,10,2024-07-26,2,184.87,369.74
551993,373,43,6,2024-03-11,1,171.42,171.42
203730,170,51,7,2023-12-11,1,176.6,176.6
407488,427,177,1,2024-06-23,3,13.19,39.57
674167,26,10,8,2024-07-20,2,94.5,189.0
630025,372,171,7,2023-06-17,3,189.07,567.21
677116,356,36,3,2024-11-04,4,266.97,1067.88
168077,230,7,1,2023-01-05,1,166.12,166.12
823579,33,110,3,2024-01-12,2,38.04,76.08
574925,358,15,6,2024-01-19,2,69.76,139.52
549539,31,57,3,2023-02-02,2,90.1,180.2
339059,53,15,2,2023-08-03,3,61.16,183.48
141760,312,50,1,2023-05-24,1,64.32,64.32
121030,116,50,10,2024-12-17,1,156.53,156.53
546852,389,85,8,2024-07-27,3,200.5,601.5
681116,205,71,4,2024-12-12,4,266.97,1067.88
204614,179,22,7,2024-06-30,2,126.25,252.5
431441,225,190,3,2024-09-25,3,153.21,459.63
328721,129,57,3,2023-05-08,1,245.82,245.82
620503,398,18,2,2023-01-17,3,256.52,769.56
513293,328,28,6,2023-09-10,1,47.03,47.03
864660,263,27,6,2024-07-08,2,96.4,192.8
402981,224,45,6,2023-04-19,3,10.82,32.46
303085,323,170,4,2023-01-02,2,7.1,14.2
956727,34,152,10,2024-06-26,1,35.05,35.05
861698,241,53,4,2024-10-19,3,19.91,59.73
960736,31,77,6,2023-01-01,1,7.99,7.99
164809,40,67,9,2023-12-19,3,199.92,599.76
577287,324,67,3,2024-12-17,2,114.62,229.24
934219,250,15,5,2023-09-05,2,121.84,243.68
762967,391,133,1,2024-06-24,1,113.08,113.08
620783,496,48,9,2024-07-04,3,128.84,386.52
412028,78,169,2,2023-08-05,2,95.5,191.0
808769,142,125,10,2023-08-12,2,264.62,529.24
429573,475,18,5,2023-06-25,3,64.32,192.96
972072,8,107,4,2023-11-26,3,55.17,165.51
863902,423,155,3,2024-04-30,1,249.09,249.09
438607,175,183,3,2024-01-03,3,259.03,777.09
497957,55,77,10,2023-05-16,2,10.82,21.64
198789,498,150,9,2024-10-09,3,182.17,546.51
418262,126,38,4,2023-12-30,5,25.5,127.5
425249,393,39,5,2024-01-16,1,78.37,78.37
580201,1,135,10,2024-08-08,3,84.6,253.8
578483,314,93,5,2023-12-01,3,82.38,247.14
749114,244,174,6,2023-05-25,1,37.61,37.61
258328,5,67,3,2023-05-30,2,48.51,97.02
282366,9,192,3,2024-04-20,2,3.46,6.92
144969,426,100,2,2023-12-12,2,118.52,237.04
160531,109,139,7,2023-04-30,1,94.5,94.5
561729,30,160,4,2024-10-01,1,153.21,153.21
914860,155,99,8,2024-12-07,5,37.61,188.05
500107,316,42,10,2024-02-17,2,12.29,24.58
634520,215,83,6,2023-02-02,1,183.24,183.24
954787,323,29,5,2023-12-14,5,199.92,999.6
286151,15,16,9,2023-01-23,2,11.67,23.34
973187,210,87,6,2024-03-23,2,70.04,140.08
186473,150,177,2,2024-11-07,2,84.15,168.3
237740,460,181,7,2024-07-22,2,44.75,89.5
360194,191,96,7,2024-12-27,1,259.03,259.03
754128,302,65,4,2024-08-18,3,94.5,283.5
919846,464,144,4,2023-04-19,2,88.39,176.78
352637,477,174,9,2023-12-27,3,185.28,555.84
590410,105,160,8,2024-10-18,3,112.15,336.45
206450,86,161,3,2024-01-21,2,95.5,191.0
774384,240,173,2,2023-06-05,2,14.54,29.08
844481,59,109,3,2023-08-12,3,156.53,469.59
868333,193,158,3,2023-08-06,1,45.82,45.82
633117,65,42,6,2024-07-06,1,199.92,199.92
521274,266,185,10,2023-03-28,2,139.73,279.46
984729,64,67,3,2023-10-31,3,91.89,275.67
146413,219,105,10,2024-02-11,1,21.23,21.23
676033,82,29,6,2023-06-24,3,166.89,500.67
897783,268,100,2,2023-03-20,1,48.51,48.51
436629,457,60,5,2024-04-26,2,259.03,518.06
868814,185,161,6,2024-08-15,1,11.67,11.67
976988,298,135,7,2023-04-14,1,135.3,135.3
431708,195,140,2,2023-07-28,3,166.89,500.67
813111,138,147,4,2023-11-20,5,199.92,999.6
325547,278,70,7,2023-09-22,2,158.75,317.5
221047,217,110,4,2024-05-10,2,43.54,87.08
148936,362,87,10,2023-06-28,2,249.09,498.18
322920,329,189,8,2023-11-11,4,39.07,156.28
679855,2,96,4,2024-07-26,3,15.02,45.06
382754,352,47,5,2023-11-18,1,88.39,88.39
641716,165,70,4,2023-07-12,1,111.32,111.32
127558,75,31,2,2024-04-15,2,107.43,214.86
589661,478,5,1,2024-03-09,1,38.04,38.04
645838,175,172,6,2023-10-18,1,7.86,7.86
477299,54,81,9,2024-09-30,2,154.4,308.8
114966,368,157,10,2024-05-30,3,43.54,130.62
168434,143,101,5,2023-10-28,1,154.4,154.4
471966,110,115,5,2023-03-19,2,284.55,569.1
397861,9,36,1,2023-08-27,1,96.4,96.4
698659,395,6,6,2024-09-22,1,114.62,114.62
553685,166,148,4,2023-02-24,2,143.48,286.96
408460,142,14,6,2023-09-16,1,73.61,73.61
276542,325,17,6,2024-12-08,2,189.07,378.14
981100,409,126,1,2024-03-03,1,45.82,45.82
385763,349,157,10,2024-06-12,3,91.87,275.61
589267,496,89,8,2023-02-11,3,100.65,301.95
869600,31,122,10,2023-02-03,1,70.04,70.04
282396,283,6,9,2024-03-14,1,126.25,126.25
653162,381,163,1,2023-03-14,1,84.6,84.6
530952,377,183,4,2024-11-08,1,67.08,67.08
206592,387,40,10,2024-09-25,3,128.84,386.52
602707,48,158,4,2023-05-06,1,71.46,71.46
975915,352,65,1,2023-05-26,1,106.04,106.04
428817,142,178,10,2024-10-13,2,200.5,401.0
246808,400,130,10,2023-03-01,1,19.91,19.91
411354,313,97,10,2024-11-18,1,147.53,147.53
449159,486,82,10,2024-12-24,4,11.49,45.96
998529,360,95,7,2023-08-20,3,9.82,29.46
284316,164,63,6,2024-10-04,3,130.62,391.86
568457,324,71,10,2024-12-20,3,84.6,253.8
481586,179,32,1,2024-11-08,1,47.03,47.03
778922,38,185,6,2023-12-09,4,150.37,601.48
729000,230,112,7,2023-12-02,1,35.05,35.05
656128,296,86,6,2023-05-20,3,65.93,197.79
333995,48,58,7,2023-04-13,1,17.74,17.74
552265,160,109,6,2023-08-23,1,75.95,75.95
785728,357,164,9,2024-10-20,1,176.6,176.6
531219,133,165,4,2023-06-12,2,157.43,314.86
391546,160,195,1,2023-06-29,2,170.98,341.96
829827,106,109,3,2023-10-08,3,73.52,220.56
517349,269,2,10,2023-03-20,3,84.6,253.8
714163,331,68,1,2023-11-03,2,96.56,193.12
437651,375,179,7,2024-10-31,3,338.93,1016.79
866114,497,91,10,2023-04-29,3,150.37,451.11
816845,490,75,2,2023-02-22,1,153.21,153.21
927302,360,182,1,2024-07-08,2,69.7,139.4
617208,227,116,9,2024-10-27,3,19.91,59.73
461957,382,131,3,2023-04-24,1,96.4,96.4
